Date,local_price,dollar_ex,dollar_price,dollar_ppp,dollar_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation,country
2016-01-31,17.6,6.5582,2.6836632002684,3.5699797160243,-45.564640968187,-9.440439361346,-2.030800452873,-2.0391338904334,21.01655487411,0.0,CHN
2015-07-31,17.0,6.2092,2.7378728338594,3.5490605427975,-42.84190325972,-9.3185754997052,-5.1286900547618,-10.511023349979,24.59541869908,0.0,CHN
2015-01-31,17.2,6.2115,2.7690573935442,3.5908141962422,-42.190868610768,-5.1613022826825,-6.4297803903227,-8.0241171039134,26.769326722415,0.0,CHN
2014-07-31,16.9,6.1983,2.7265540551442,3.5245046923879,-43.137558808255,-6.3884706721963,-20.938373114245,-18.827313385512,17.684078970781,0.0,CHN
2014-01-31,16.6,6.0513,2.7432122023367,3.5898360064877,-40.676614835033,1.2036886077196,-13.133740610264,-8.1363717242242,53.63996140436,0.0,CHN
2013-07-31,16.0,6.1341,2.6083696059732,3.5113386978786,-42.757067901101,-6.4656615140056,-15.302344257098,-3.1034176233462,30.365430253309,0.0,CHN
2013-01-31,16.0,6.2204,2.572181853257,3.6635103871014,-41.104906644245,-4.1703603774207,-20.513897458618,-9.9020204575491,16.473715192795,0.0,CHN
2012-07-31,15.65,6.3885,2.4497143304375,3.6164067013287,-43.391927661756,-5.9114563236442,-15.273512185271,-12.318857061508,-4.5974868252042,0.0,CHN
2012-01-31,15.4,6.3155,2.4384450954002,3.66909525829,-41.903328979653,-0.35570257077785,-15.089569907855,-2.4817313228048,-3.8290850565516,0.0,CHN
2011-07-31,14.65,6.445,2.2730799069046,3.6039360393604,-44.081675106898,3.3228791082413,-24.198809951452,-4.9594249241189,-2.0535253728864,0.0,CHN
2010-07-31,13.2,6.7769,1.9477932387965,3.5357142857143,-47.826966817951,,,,,,CHN
2010-01-31,12.5,6.8272,1.8309116475275,3.4916201117318,-48.85721654951,,,,,,CHN
2009-07-31,12.5,6.8327,1.8294378503373,3.5014005602241,-48.755242287469,,,,,,CHN
2008-06-30,12.5,6.834,1.8290898448932,3.5014005602241,-48.764990339127,,,,,,CHN
2007-06-30,11.0,7.6047,1.4464738911463,3.2258064516129,-57.581410816825,,,,,,CHN
2007-01-31,11.0,7.7743,1.414918384935,3.416149068323,-56.058435250467,,,,,,CHN
2006-05-31,10.5,8.026,1.3082481933715,3.3870967741935,-57.798445375112,,,,,,CHN
2006-01-31,10.5,8.0641,1.3020671866668,3.3333333333333,-58.664533756609,,,,,,CHN
2005-06-30,10.5,8.2764,1.2686675366101,3.4313725490196,-58.540276581369,,,,,,CHN
2004-05-31,10.4,8.28,1.26,3.5862068965517,-56.688322505414,,,,,,CHN
2003-04-30,9.9,8.28,1.2,3.6531365313653,-55.879993582545,,,,,,CHN
2002-04-30,10.5,8.28,1.27,4.2168674698795,-49.071648914499,,,,,,CHN
2001-04-30,9.9,8.28,1.2,3.8976377952756,-52.927079767203,,,,,,CHN
2000-04-30,9.9,8.28,1.2,3.9442231075697,-52.364455222588,,,,,,CHN
